word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
repercussions,repercussion,NOUN,명사,,a remote or indirect consequence of some action,,his declaration had unforeseen repercussions,"He placed particular emphasis on energy supplies such as crude oil and gas, noting that disruptions would have direct repercussions across related industries and people's livelihoods.",C1,6.7496,False,backlash|rebound|recoil|reverberation
preemptively,preemptively,ADV,부사,,,,,"The government issued the Level 1, or blue, alert in the country's 
four-tier national resource security warning system to respond preemptively to a possible disruption in Korea's energy supply due to the Iran crisis, according to the Ministry of Trade, Industry and Resources.",C1,6.6904,False,
gouging,gouging,NOUN,명사,,force with the thumb,,gouge out his eyes,"The president strongly emphasized the need to crack down on foul play, taking advantage of the current situation, and ordered the Cabinet 
to devise measures to prevent price gouging.",C1,6.3298,False,extort|force out|gouge|rack|rout|squeeze|wring
overheated,overheat,VERB,동사,/ˌəʊvəˈhiːt/,get excessively and undesirably hot,,The car engines overheated,"President Lee says if handled properly, the situation could rather 
serve as a chance to strengthen the economy, 
from stabilizing overheated financial markets to accelerating the country's transition away from crude oil toward renewable energy.",C1,6.3002,False,
prolonging,prolonging,NOUN,명사,,lengthen in time; cause to be or last longer,,We prolonged our stay,"The ministry said the country will raise its readiness 
against a potential prolonging of the Middle East conflict.",C1,6.2,False,draw out|extend|keep up|prolong|protract|sustain
heightening,heighten,VERB,동사,,become more extreme,,The tension heightened,"5.
BTS has unveiled a trailer for the upcoming concert special 
""BTS THE COMEBACK LIVE"" on Netflix, heightening anticipation 
for the group’s long-awaited return.",C1,6.1599,False,enhance|raise|rise|sharpen
hoon,hoon,NOUN,명사,,A worthless person; a hooligan or lout.,,,Welcome to Arirang News This is Park Kee hoon,C1,6.0101,False,
precautionary,precautionary,ADJ,형용사,,taken in advance to protect against possible danger or failure,,gave precautionary advice,"The government issued Thursday a precautionary alert 
over a possible energy supply disruption amid an ongoing geopolitical crisis in the Middle East, vowing a stern response to unfair market practices involving energy supply and prices.",C1,6.0101,False,precautional
convened,convene,VERB,동사,/kənˈvɪin/,meet formally,,The council convened last week,"Just a day after returning from his four-day trip to Southeast Asia, President Lee Jae Myung convened an extraordinary Cabinet meeting 
on Thursday to discuss the situation in the Middle East.",B2,5.9586,True,convoke
geopolitical,geopolitical,ADJ,형용사,,of or relating to geopolitics,,,"The government issued Thursday a precautionary alert 
over a possible energy supply disruption amid an ongoing geopolitical crisis in the Middle East, vowing a stern response to unfair market practices involving energy supply and prices.",B2,5.8508,True,
vigilance,vigilance,NOUN,명사,/ˈvɪdʒɪləns/,the process of paying close and continuous attention,,"wakefulness, watchfulness, and bellicosity make a good hunter","The President also urged vigilance over potential economic fallout 
from the closure of the Strait of Hormuz, through which about a fifth of the world's oil is shipped.",B2,5.8386,False,alertness|wakefulness|watchfulness|weather eye
devise,devise,VERB,동사,/dɪˈvaɪz/,a will disposing of real property,,,"The president strongly emphasized the need to crack down on foul play, taking advantage of the current situation, and ordered the Cabinet 
to devise measures to prevent price gouging.",B2,5.8097,False,contrive|excogitate|forge|formulate|get up|invent|machinate|organise|organize|prepare
