word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
pending,pende,VERB,동사,/ˈpɛndɪŋ/,awaiting conclusion or confirmation,,business still pending,"The U.S. and Iran have reportedly reached a broad agreement aimed at easing tensions in the Middle East, although final approval from leaders on both sides is still pending and could take several more days.",C2,7.9393,False,
hynix,hynix,NOUN,명사,,,,,"The surge was largely driven by robust buying interest in major semiconductor stocks such as Samsung Electronics and SK hynix, with the two chip giants accounting for 43 percent of the KOSPI’s total daily trading volume during the first 22 days of this month.",C2,7.1302,False,
Axios,axios,ADV,부사,,,,,Axios also reported that Iran's nuclear program would be discussed during an additional 60-day truce period expected to be included in a memorandum of understanding between the two sides.,C1,6.9788,False,
prewar,prewar,NOUN,명사,,existing or belonging to a time before a war,,prewar levels of industrial production,"While Iran's still reportedly reviewing the latest proposal, The Washington Post cited a diplomat who said Tehran would be required to restore shipping traffic in the Strait of Hormuz to prewar levels within 30 days after signing the MOU and reopening the waterway.",C1,6.3595,False,
downpours,downpour,NOUN,명사,,a heavy rain,,,"More than 100 millimeters of rain are expected in parts of Jeollanam-do, Gyeongsangnam-do, and Jeju, with some areas seeing intense downpours of 20 to 50 millimeters per hour.",C1,6.1701,False,cloudburst|deluge|pelter|soaker|torrent|waterspout
convene,convene,VERB,동사,,meet formally,,The council convened last week,"North Korea is set to convene a plenary meeting of the Workers’ Party of Korea, the regime's ""ruling"" party, next month.",B2,5.9586,True,convoke
plenary,plenary,ADJ,형용사,,full in all respects,,a plenary session of the legislature,"North Korea is set to convene a plenary meeting of the Workers’ Party of Korea, the regime's ""ruling"" party, next month.",B2,5.8996,False,
mediated,mediate,VERB,동사,/ˈmidi.ət/,act between parties with a view to reconciling differences,,He interceded in the family dispute,"Iran's Foreign Ministry spokesman Esmaeil Baghaei said some progress had been made in U.S.-Iran talks mediated by Pakistan on a wide range of issues, but stressed that a final agreement was not imminent.",B2,5.8697,False,arbitrate|in-between|intercede|intermediate|liaise|middle
millimeters,millimeter,NOUN,명사,,a metric unit of length equal to one thousandth of a meter,,,"More than 100 millimeters of rain are expected in parts of Jeollanam-do, Gyeongsangnam-do, and Jeju, with some areas seeing intense downpours of 20 to 50 millimeters per hour.",B2,5.8697,False,millimetre|mm
waterway,waterway,NOUN,명사,,a navigable body of water,,,"While Iran's still reportedly reviewing the latest proposal, The Washington Post cited a diplomat who said Tehran would be required to restore shipping traffic in the Strait of Hormuz to prewar levels within 30 days after signing the MOU and reopening the waterway.",B2,5.821,False,watercourse
unveil,unveil,VERB,동사,,remove the veil from,,Women must not unveil themselves in public in Islamic societies,"While the upcoming meeting is largely seen as a routine policy gathering, attention is also focused on whether Pyongyang will unveil major decisions regarding inter-Korean and U.S. relations.",B2,5.8013,False,bring out|reveal|uncover
Croatian,croatian,ADJ,형용사,,a member of the Slavic people living in Croatia,,,"3.
Foreign Minister Cho Hyun and his Croatian counterpart, Gordan Grlic Radman, met in Seoul on Monday to discuss ways to expand bilateral cooperation in the weapons and energy sectors.",B2,5.6799,False,Croat|Croatian
reopening,reopen,VERB,동사,,open again or anew,,They reopened the theater,"The New York Times, citing a U.S. official, said on Sunday that the deal was expected to include reopening the Strait of Hormuz and Iran giving up its highly enriched uranium, with details still under negotiation.",B2,5.58,False,
oriented,orient,VERB,동사,/ˈɔː.ɹɪ.ənt/,the countries of Asia,,,"Cho welcomed Radman's visit, which marked the first trip to South Korea by Croatia's top diplomat in eight years, and called for enhancing their future-oriented cooperation in areas ranging from the arms industry to batteries, according to the ministry.",B2,5.5607,False,East|Orient|eastern hemisphere|orientate|point
memorandum,memorandum,NOUN,명사,,a written proposal or reminder,,,Axios also reported that Iran's nuclear program would be discussed during an additional 60-day truce period expected to be included in a memorandum of understanding between the two sides.,B2,5.5302,False,memo|memoranda
enriched,enriched,ADJ,형용사,,make better or improve in quality,,The experience enriched her understanding,"The New York Times, citing a U.S. official, said on Sunday that the deal was expected to include reopening the Strait of Hormuz and Iran giving up its highly enriched uranium, with details still under negotiation.",B2,5.5003,False,enrich
truce,truce,NOUN,명사,/tɹuːs/,a state of peace agreed to between opponents so they can discuss peace terms,,,Axios also reported that Iran's nuclear program would be discussed during an additional 60-day truce period expected to be included in a memorandum of understanding between the two sides.,B2,5.4802,False,armistice|cease-fire
semiconductor,semiconductor,NOUN,명사,,a substance as germanium or silicon whose electrical conductivity is intermediate between that of a metal and an insulator; its conductivity increases with temperature and in the presence of impurities,,,"The surge was largely driven by robust buying interest in major semiconductor stocks such as Samsung Electronics and SK hynix, with the two chip giants accounting for 43 percent of the KOSPI’s total daily trading volume during the first 22 days of this month.",B2,5.4698,False,semiconducting material|semiconductor device|semiconductor unit
benchmark,benchmark,NOUN,명사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"West Texas Intermediate futures,... the benchmark for oil prices in North America,... fell 5-point-5-3 percent to around 91-point-2-5 U.S. dollars per barrel on Sunday local time, while Brent futures, the global benchmark for crude oil, also dropped 5-point-3-8 percent to 97-point-9-7 dollars during intraday trading.",B2,5.4001,True,bench mark
accelerate,accelerate,VERB,동사,,move faster,,The car accelerated,They also agreed to accelerate discussions on a working holiday program and continue educational and research exchanges between their foreign ministries.,B2,5.3401,False,quicken|speed|speed up
citing,cite,VERB,동사,/saɪt/,a short note recognizing a source of information or of a quoted passage,,the student's essay failed to list several important citations,"The New York Times, citing a U.S. official, said on Sunday that the deal was expected to include reopening the Strait of Hormuz and Iran giving up its highly enriched uranium, with details still under negotiation.",B2,5.3298,False,acknowledgment|advert|bring up|citation|credit|mention|name|quotation|quote|refer|reference
imminent,imminent,ADJ,형용사,/ˈɪmɪnənt/,close in time; about to occur,,retribution is at hand,"Iran's Foreign Ministry spokesman Esmaeil Baghaei said some progress had been made in U.S.-Iran talks mediated by Pakistan on a wide range of issues, but stressed that a final agreement was not imminent.",B2,5.3298,False,at hand|close at hand|impendent|impending
diplomat,diplomat,NOUN,명사,/ˈdɪ.plə.mæt/,an official engaged in international negotiations,,,"While Iran's still reportedly reviewing the latest proposal, The Washington Post cited a diplomat who said Tehran would be required to restore shipping traffic in the Strait of Hormuz to prewar levels within 30 days after signing the MOU and reopening the waterway.",B2,5.3098,False,diplomatist
counterpart,counterpart,NOUN,명사,/ˈkaʊntəˌpɑːt/,a person or thing having the same function or characteristics as another,,Those brass knobs and their hollow counterparts interlock perfectly,"3.
Foreign Minister Cho Hyun and his Croatian counterpart, Gordan Grlic Radman, met in Seoul on Monday to discuss ways to expand bilateral cooperation in the weapons and energy sectors.",B2,5.3002,False,opposite number|similitude|twin|vis-a-vis
