word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
THAAD,thaad,NOUN,명사,,,,,"Vietnam is home to the fifth-largest Korean community in the world, and the largest in ASEAN, with a population of roughly 2-hundred-thousand.

#3
U.S. Forces Korea Commander General Xavier Brunson testified before the Senate Armed Services Committee on Tuesday, which came following reports last month that the U.S. military has repositioned parts of its THAAD missile defense system in South Korea toward the Middle East to back up America's war efforts against Iran.",C1,6.9586,False,
munitions,munition,NOUN,명사,,weapons considered collectively,,,"He added that munitions are being sent to the Middle East, which were ready and waiting to be moved.",C1,6.5607,False,arms|fortification|implements of war|ordnance|ordnance store|weaponry|weapons system
bourse,bourse,NOUN,명사,/bɔːs/,the stock exchange in Paris,,,"#5
Meanwhile tensions in the Middle East appear to be having little impact on investor sentiment on the local bourse.",C1,6.52,False,Bourse
data,datum,NOUN,명사,/ˈdeɪtəm/,an item of factual information derived from measurement or research,,,"According to data released by the Bank of Korea on Wednesday, the PPI reached 125-point-24 in March, a 1-point-6 percent jump from the previous month.",C1,6.4802,False,data point
repositioned,reposition,VERB,동사,,depositing in a warehouse,,they decided to reposition their furniture in a recommended repository in Brooklyn,"Vietnam is home to the fifth-largest Korean community in the world, and the largest in ASEAN, with a population of roughly 2-hundred-thousand.

#3
U.S. Forces Korea Commander General Xavier Brunson testified before the Senate Armed Services Committee on Tuesday, which came following reports last month that the U.S. military has repositioned parts of its THAAD missile defense system in South Korea toward the Middle East to back up America's war efforts against Iran.",C1,6.2899,False,dislodge|repositing|shift|storage|warehousing
taper,taper,VERB,동사,,a convex shape that narrows toward a point,,,"The rain will taper off by tomorrow morning in the south, but on Jeju, it’ll stick around a bit longer —lasting into the daytime hours tomorrow.",B2,5.699,False,candle|wax light|wick
luncheon,luncheon,NOUN,명사,/ˈlʌntʃ.ən/,a midday meal,,,"#2
President Lee Jae Myung began his second day in Vietnam with a luncheon for the local Korean community.",B2,5.6904,False,dejeuner|lunch|tiffin
intra,intra,ADJ,형용사,,,,,Following volatile intra-day trading the index closed at a record 6-thousand-4-hundred-17-point-9 UP over 29 points or more than 0-point-4 percent.,B2,5.6799,False,
surpassing,surpass,VERB,동사,/sɚˈpæs/,distinguish oneself,,She excelled in math,This historic milestone builds on the previous session's massive 2-point-7 percent jump surpassing the record set prior to the outbreak of the Iran conflict roughly two months ago.,B2,5.6308,False,exceed|excel|go by|go past|outdo|outgo|outmatch|outperform|outstrip|pass|pass by|stand out|surmount|transcend|travel by
multicultural,multicultural,ADJ,형용사,/ˌmʌltiˈkʌltʃəɹəl/,of or relating to or including several cultures,,a multicultural event,"He specifically highlighted the needs of multicultural families, noting that there are now some 1-hundred-thousand Korean-Vietnamese households across both nations.",B2,5.6108,False,
soared,soar,VERB,동사,/sɔː/,the act of rising upward into the air,,,The benchmark KOSPI soared past the 6-thousand-400 mark for the first time on this Wednesday.,B2,5.6108,False,hang glide|soar up|soar upwards|surge|zoom
ballistic,ballistic,ADJ,형용사,/bəˈlɪs.tɪk/,relating to or characteristic of the motion of objects moving under their own momentum and the force of gravity,,ballistic missile,"To this, Brunson said that the Terminal High Altitude Area Defense designed to intercept short, medium, and intermediate-range ballistic missiles using hit-to-kill technology ""still remains on the Peninsula currently.""",B2,5.52,True,
dissolve,dissolve,VERB,동사,/dɪˈzɒlv/,(film) a gradual transition from one scene to the next; the next scene is gradually superimposed as the former scene fades out,,,"Now, because there’s fine yellow dust in the air, some of that rain could dissolve it, so you’ll want to avoid getting caught in it if possible.",B2,5.51,False,break up|disband|fade away|fade out|resolve
volatility,volatility,NOUN,명사,,the property of changing readily from a solid or liquid to a vapor,,,The primary driver was the sudden volatility in energy markets.,B2,5.51,False,excitability|excitableness|unpredictability
intercept,intercept,VERB,동사,,the point at which a line intersects a coordinate axis,,,"To this, Brunson said that the Terminal High Altitude Area Defense designed to intercept short, medium, and intermediate-range ballistic missiles using hit-to-kill technology ""still remains on the Peninsula currently.""",B2,5.4295,False,bug|stop|tap|wiretap
benchmark,benchmark,ADJ,형용사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,The benchmark KOSPI soared past the 6-thousand-400 mark for the first time on this Wednesday.,B2,5.4001,True,bench mark
invaded,invade,VERB,동사,/ɪnˈveɪd/,march aggressively into another's territory by military force for the purposes of conquest and occupation,,"Hitler invaded Poland on September 1, 1939","This marks the seventh consecutive monthly increase since September last year and the largest monthly rise since April 2022, after Russia invaded Ukraine in February 2022.",B2,5.3904,False,encroach upon|infest|intrude on|obtrude upon|occupy|overrun
daytime,daytime,ADJ,형용사,/ˈdeɪtaɪm/,the time after sunrise and before sunset while it is light outside,,the dawn turned night into day,"The rain will taper off by tomorrow morning in the south, but on Jeju, it’ll stick around a bit longer —lasting into the daytime hours tomorrow.",B2,5.3401,False,day|daylight
milestone,milestone,NOUN,명사,,stone post at side of a road to show distances,,,This historic milestone builds on the previous session's massive 2-point-7 percent jump surpassing the record set prior to the outbreak of the Iran conflict roughly two months ago.,B2,5.2899,False,milepost
bilateral,bilateral,ADJ,형용사,/baɪˈlætəɹəl/,having identical parts on each side of an axis,,,The two countries plan to increase bilateral trade to 150-billion U.S. dollars a year by 2030.,B2,5.2798,True,bilaterally symmetric|bilaterally symmetrical|isobilateral|two-sided
volatile,volatile,ADJ,형용사,/ˈvɒl.əˌtaɪ.(ə)l/,a volatile substance; a substance that changes readily from solid or liquid to a vapor,,it was heated to evaporate the volatiles,Following volatile intra-day trading the index closed at a record 6-thousand-4-hundred-17-point-9 UP over 29 points or more than 0-point-4 percent.,B2,5.2798,True,explosive|fickle
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to data released by the Bank of Korea on Wednesday, the PPI reached 125-point-24 in March, a 1-point-6 percent jump from the previous month.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
