word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
naphtha,naphtha,NOUN,명사,,any of various volatile flammable liquid hydrocarbon mixtures; used chiefly as solvents,,,"Regarding Russian naphtha, a domestic firm imported 27,000 tons on Monday.",C1,6.8697,False,
refiners,refiner,NOUN,명사,,one whose work is to refine a specific thing,,he was a sugar refiner,"Starting Tuesday, the government is lending crude oil from its strategic reserve to the country’s four major oil refiners.",C1,6.719,False,
preempt,preempt,VERB,동사,,a high bid that is intended to prevent the opposing players from bidding,,,"To preempt potential supply disruptions, South Korea has launched a Strategic Petroleum Reserve Swap Program.",C1,6.5607,False,displace|pre-empt|preemptive bid
pollutants,pollutant,NOUN,명사,,waste matter that contaminates the water or air or soil,,,"Fine dust will build up across much of the central and western regions in the morning, due to stagnant air and lingering pollutants.",C1,6.3098,False,pollutant
sulfuric,sulfuric,ADJ,형용사,/sʌlˈfjʊəɹɪk/,of or relating to or containing sulfur,,sulphuric esters,"Supplies of other critical industrial materials, including helium, sulfuric acid, and ethylene, are also expected to be stable through June.",C1,6.2503,False,sulphuric
finalized,finalize,VERB,동사,,make final; put the last touches on; put into final form,,let's finalize the proposal,"Once the amendment is finalized through a Cabinet review, the change is to take effect immediately.",C1,6.1101,False,finalise|nail down|settle
ethylene,ethylene,NOUN,명사,/ˈɛθəˌliːn/,a flammable colorless gaseous alkene; obtained from petroleum and natural gas and used in manufacturing many other chemicals; sometimes used as an anesthetic,,,"Supplies of other critical industrial materials, including helium, sulfuric acid, and ethylene, are also expected to be stable through June.",C1,6.0899,False,ethene
earners,earner,NOUN,명사,,someone who earn wages in return for their labor,,,"More than three billion dollars has been set aside for cash handouts, with roughly 35-point-8 million people — or the bottom 70 percent of income earners — set to receive between 65 and 390 dollars each, depending on their income and where they live.",C1,6.06,False,wage earner
Presiding,preside,VERB,동사,,act as president,,preside over companies and corporations,"Presiding over a Cabinet meeting on Tuesday, Lee even raised the possibility of using an emergency presidential decree, if legal or regulatory barriers slow the government's response.",C1,6.0101,False,
handouts,handout,NOUN,명사,/ˈhændaʊt/,an announcement distributed to members of the press in order to supplement or replace an oral presentation,,,"More than three billion dollars has been set aside for cash handouts, with roughly 35-point-8 million people — or the bottom 70 percent of income earners — set to receive between 65 and 390 dollars each, depending on their income and where they live.",C1,6.0,False,press release|release
westerly,westerly,ADV,부사,,the winds from the west that occur in the temperate zones of the Earth,,,"As the day goes on, pollutants will move eastward on westerly winds, raising dust levels in other areas as well.",B2,5.9586,False,prevailing westerly|westbound|western|westward
reimburse,reimburse,VERB,동사,,pay back for some expense incurred,,Can the company reimburse me for my professional travel?,"In return, the refiners will reimburse the state with the borrowed crude volumes at a later date.",B2,5.9393,False,recoup
lawmakers,lawmaker,NOUN,명사,,a maker of laws; someone who gives a code of laws,,,President Lee Jae Myung discussed the Middle East conflict and its economic impact during talks with a delegation of U.S. lawmakers at the Blue House on Tuesday.,B2,5.9318,False,lawgiver
plenary,plenary,ADJ,형용사,,full in all respects,,a plenary session of the legislature,"Following a plenary session on Tuesday, major bills, including foreign exchange stability bills,... which propose amendments to address the weak Korean won amid volatile geopolitical tensions,... were passed.",B2,5.8996,False,
grappling,grapple,VERB,동사,/ˈɡɹæp(ə)lɪŋ/,a tool consisting of several hooks for grasping and holding; often thrown with a rope,,they had a fierce wrestle,Totaling 26-point-2 trillion won — around 17 billion U.S. dollars — at the center of the plan is direct support to households grappling with higher energy costs.,B2,5.8794,False,clamshell|contend|cope|deal|get by|grapnel|grappler|grappling|grappling hook|grappling iron|grip|hand-to-hand struggle|make do|make out|manage
geopolitical,geopolitical,ADJ,형용사,,of or relating to geopolitics,,,"Following a plenary session on Tuesday, major bills, including foreign exchange stability bills,... which propose amendments to address the weak Korean won amid volatile geopolitical tensions,... were passed.",B2,5.8508,True,
eastward,eastward,ADV,부사,,the cardinal compass point that is at 90 degrees,,,"As the day goes on, pollutants will move eastward on westerly winds, raising dust levels in other areas as well.",B2,5.7595,False,E|due east|east|eastbound|eastwards
allocating,allocate,VERB,동사,/ˈæl.ə.keɪt/,distribute according to a plan or set apart for a special purpose,,I am allocating a loaf of bread to everyone on a daily basis,"In parallel, the government is allocating more than three billion dollars to ease energy-related expenses more broadly.",B2,5.6904,False,apportion
lingering,linger,VERB,동사,,remain present although waning or gradually dying,,Her perfume lingered on,"Fine dust will build up across much of the central and western regions in the morning, due to stagnant air and lingering pollutants.",B2,5.6904,False,dawdle|footle|hang around|hover|lallygag|loaf|loiter|lollygag|lounge|lurk|mess about|mill about|mill around|tarry
stagnant,stagnant,ADJ,형용사,,not circulating or flowing,,dead air,"Fine dust will build up across much of the central and western regions in the morning, due to stagnant air and lingering pollutants.",B2,5.6904,False,dead|moribund
invoked,invoke,VERB,동사,/ɪnˈvoʊk/,"summon into action or bring into existence, often as if by magic",,raise the specter of unemployment,"It was last invoked in 1993, when the government introduced a real-name financial transaction system.",B2,5.6696,False,appeal|arouse|bring up|call down|call forth|conjure|conjure up|evoke|put forward|raise|stir
escalating,escalate,VERB,동사,/ˈɛs.kə.leɪt/,increase in extent or intensity,,The Allies escalated the bombing,"The government has approved a supplementary budget, with the bulk of spending aimed at cushioning the economic shock from the escalating Middle East crisis — particularly surging global oil prices.",B2,5.6498,False,intensify|step up
supplementary,supplementary,ADJ,형용사,,functioning in a supporting capacity,,the main library and its auxiliary branches,"The government has approved a supplementary budget, with the bulk of spending aimed at cushioning the economic shock from the escalating Middle East crisis — particularly surging global oil prices.",B2,5.6402,False,auxiliary|subsidiary|supplemental
bipartisan,bipartisan,ADJ,형용사,,supported by both sides,,a two-way treaty,The six-member delegation is part of the bipartisan U.S. Congressional Study Group on Korea.,B2,5.6308,False,bipartizan|two-party|two-way
designate,designate,VERB,동사,,assign a name or title to,,,"Lawmakers also approved a revision to officially designate May 1st, Labor Day, as an official public holiday.",B2,5.6308,False,assign|delegate|denominate|depute|destine|doom|fate|indicate|intend|point|show|specify
helium,helium,NOUN,명사,/ˈhiːli.əm/,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas),,,"Supplies of other critical industrial materials, including helium, sulfuric acid, and ethylene, are also expected to be stable through June.",B2,5.58,False,He|atomic number 2
livelihoods,livelihood,NOUN,명사,,the financial means whereby one lives,,each child was expected to pay for their keep,The National Assembly has passed around 70 bills aimed at stabilizing the economy and people's livelihoods through bipartisan agreement.,B2,5.58,False,bread and butter|keep|living|support|sustenance
stabilizing,stabilize,VERB,동사,,make stable and keep from fluctuating or put into an equilibrium,,The drug stabilized her blood pressure,The National Assembly has passed around 70 bills aimed at stabilizing the economy and people's livelihoods through bipartisan agreement.,B2,5.5406,False,brace|stabilise|steady
voucher,voucher,ADJ,형용사,/ˈvaʊtʃə(ɹ)/,someone who vouches for another or for the correctness of a statement,,,"This includes support for a fuel price cap system, subsidies to offset rising transportation and fuel costs, and expanded benefits for energy voucher recipients.",B2,5.5302,False,coupon|verifier
subsidies,subsidy,NOUN,명사,/ˈsʌbsɨdi/,a grant paid by a government to an enterprise that benefits the public,,a subsidy for research in artificial intelligence,"This includes support for a fuel price cap system, subsidies to offset rising transportation and fuel costs, and expanded benefits for energy voucher recipients.",B2,5.4401,True,
