word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
denuclearisation,denuclearisation,NOUN,명사,,,,,"4.
Peaceful relations first, before denuclearisation or unification on the Korean Peninsula.",C2,7.6904,False,
subjugates,subjugate,VERB,동사,/ˈsʌbdʒuɡeɪt/,put down by force or intimidation,,The government quashes any attempt of an uprising,"The document cites how President Lee last August pledged to respect 
the North Korean regime, to not pursue unification that subjugates 
the North, and to not commit any hostile acts.",C1,6.5302,False,keep down|quash|reduce|repress|subdue|subject
readout,readout,NOUN,명사,/ˈɹiːdaʊt/,the output of a computer in readable form,,,"In a Blue House readout, President Lee congratulated his U.S. counterpart for ""successfully"" concluding his first state visit to Beijing 
in about nine years.",C1,6.3098,False,read-out
hoon,hoon,NOUN,명사,,A worthless person; a hooligan or lout.,,,Welcome to Arirang News This is Park Kee hoon,C1,6.0101,False,
reciprocal,reciprocal,ADJ,형용사,/ɹɪˈsɪpɹək(ə)l/,something (a term or expression or concept) that has a reciprocal relation to something else,,risk is the reciprocal of safety,"The meeting is the latest in a series of reciprocal visits the two sides have been building since they first met on the sidelines of last October's 
APEC summit in Gyeongju, where they agreed to pursue regular 
high-level diplomacy.",B2,5.7799,False,multiplicative inverse|mutual|reciprocal cross
commemoration,commemoration,NOUN,명사,,a ceremony to honor the memory of someone or something,,,"President Lee Jae Myung on Monday attended the 46th commemoration ceremony of the May 18 Pro-Democratization Movement in Gwangju 
and delivered an address.",B2,5.71,False,memorial|memorialisation|memorialization|remembrance
sidelines,sideline,NOUN,명사,/ˈsaɪdlaɪn/,a line that marks the side boundary of a playing field,,,"The meeting is the latest in a series of reciprocal visits the two sides have been building since they first met on the sidelines of last October's 
APEC summit in Gyeongju, where they agreed to pursue regular 
high-level diplomacy.",B2,5.6799,False,avocation|by-line|hobby|out of bounds|pursuit|spare-time activity
unification,unification,NOUN,명사,,an occurrence that involves the production of a union,,,"4.
Peaceful relations first, before denuclearisation or unification on the Korean Peninsula.",B2,5.6402,False,conjugation|fusion|jointure|merger|union|uniting
stronghold,stronghold,NOUN,명사,,a strongly fortified defensive structure,,,"The ceremony took place at the former Jeollanam-do Provincial Government Building, which served as the final stronghold of 
civic resistance during the movement, following its restoration.",B2,5.58,False,fastness
congratulated,congratulate,VERB,동사,/-t͡ʃə-/,say something to someone that expresses praise,,He complimented her on her last physics paper,"In a Blue House readout, President Lee congratulated his U.S. counterpart for ""successfully"" concluding his first state visit to Beijing 
in about nine years.",B2,5.4101,False,compliment|felicitate|plume|preen|pride
applicant,applicant,NOUN,명사,/ˈæp.lə.kɪnt/,a person who requests or seeks something such as assistance or employment or admission,,Our job advertisement attracted seven applicants.,"During the first week, a rotation system will be applied based on the last digit of the applicant's birth year.",B2,5.3595,False,applier
cites,cite,VERB,동사,/saɪt/,a short note recognizing a source of information or of a quoted passage,,the student's essay failed to list several important citations,"The document cites how President Lee last August pledged to respect 
the North Korean regime, to not pursue unification that subjugates 
the North, and to not commit any hostile acts.",B2,5.3298,False,acknowledgment|advert|bring up|citation|credit|mention|name|quotation|quote|refer|reference
counterpart,counterpart,NOUN,명사,/ˈkaʊntəˌpɑːt/,a person or thing having the same function or characteristics as another,,Those brass knobs and their hollow counterparts interlock perfectly,"In a Blue House readout, President Lee congratulated his U.S. counterpart for ""successfully"" concluding his first state visit to Beijing 
in about nine years.",B2,5.3002,False,opposite number|similitude|twin|vis-a-vis
diplomacy,diplomacy,NOUN,명사,,negotiation between nations,,National diplomacy typically deploys its dexterity to secure advantage for one's nation.,"The meeting is the latest in a series of reciprocal visits the two sides have been building since they first met on the sidelines of last October's 
APEC summit in Gyeongju, where they agreed to pursue regular 
high-level diplomacy.",B2,5.2899,False,delicacy|diplomatic negotiations|discreetness|finesse|statecraft|statesmanship
digit,digit,NOUN,명사,/ˈdɪdʒɪt/,one of the elements that collectively form a system of numeration,,0 and 1 are digits,"During the first week, a rotation system will be applied based on the last digit of the applicant's birth year.",B2,5.2299,False,dactyl|figure|finger|finger's breadth|fingerbreadth
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to Presidential Chief Spokesperson Kang Yu-jung, 
the two leaders are expected to discuss practical cooperation 
across the economy, social issues, and the protection of their 
citizens abroad, with regional security and the situation in the Middle East also on the table.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
bracket,bracket,NOUN,명사,/ˈbɹækɪt/,a category falling within certain defined limits,,,"The support program targets around 36 million people in the bottom 
70 percent income bracket.",B2,5.1599,False,angle bracket|square bracket|wall bracket
concluding,conclude,VERB,동사,/kən.ˈkluːd/,decide by reasoning; draw or come to a conclusion,,We reasoned that it was cheaper to rent than to buy a house,"In a Blue House readout, President Lee congratulated his U.S. counterpart for ""successfully"" concluding his first state visit to Beijing 
in about nine years.",B2,5.1002,False,close|reason|reason out|resolve
coordination,coordination,NOUN,명사,/koʊˌɔɹdɪˈneɪʃən/,the skillful and effective interaction of movements,,,"Lee took note of their dialogue related to the Korean Peninsula and Trump promised his ""role and contribution"" for regional peace and stability in close coordination with his South Korean counterpart.",B2,5.1002,False,
hometown,hometown,NOUN,명사,,the town (or city) where you grew up or where you have your principal residence,,he never went back to his hometown again,"President Lee Jae Myung will host Japanese Prime Minister Sanae Takaichi at his hometown of Andong tomorrow, Tuesday, for yet another 
summit session aimed at advancing practical partnership.",B2,5.0899,False,
civic,civic,ADJ,형용사,/ˈsɪvɪk/,of or relating or belonging to a city,,civic center,"The ceremony took place at the former Jeollanam-do Provincial Government Building, which served as the final stronghold of 
civic resistance during the movement, following its restoration.",B2,5.0,False,civil
pledged,pledge,VERB,동사,/plɛdʒ/,a deposit of personal property as security for a debt,,his saxophone was in pledge,"The document cites how President Lee last August pledged to respect 
the North Korean regime, to not pursue unification that subjugates 
the North, and to not commit any hostile acts.",B2,5.0,False,assurance|plight|toast
