word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
KOSPI,kospi,NOUN,명사,,,,,"Together, the two companies account for about 45 percent of the KOSPI's total market value.",C2,7.5302,False,
chipmakers,chipmaker,NOUN,명사,,A company that manufactures integrated circuit chips.,,,"The rally has been led largely by Samsung Electronics and SK hynix, Korea's two biggest chipmakers.",C2,7.3904,False,
hynix,hynix,NOUN,명사,,,,,"The rally has been led largely by Samsung Electronics and SK hynix, Korea's two biggest chipmakers.",C2,7.1302,False,
tamp,tamp,VERB,동사,/tæmp/,"a tool for tamping (e.g., for tamping tobacco into a pipe bowl or a charge into a drill hole etc.)",,,President Lee Jae Myung has called for the need to prioritize measures to tamp down higher prices due to uncertainties over ending the conflict in the Middle East.,C1,6.699,False,pack|tamp down|tamper|tamping bar
slated,slat,VERB,동사,/slæt/,a thin strip (wood or metal),,slats of a window blind,"The KF-21's development program is slated to be completed in June,... and the first mass-produced aircraft is to be delivered to the Air Force as early as late September.",C1,6.6498,False,spline
motorcade,motorcade,NOUN,명사,/ˈməʊtə(ɹ)ˌkeɪd/,a procession of people traveling in motor cars,,JFK was assassinated in a motorcade.,"Ahead of U.S. President Donald Trump's visit to China next week, his armored limousine and motorcade SUVs have been spotted in Beijing.",C1,6.2596,False,
Presiding,preside,VERB,동사,,act as president,,preside over companies and corporations,"Presiding over a weekly meeting with his aides on Thursday, the president noted that pressure on prices will pose a significant burden on economic recovery if it persists, citing a rise in consumer prices last month.",C1,6.0101,False,
capitalization,capitalization,NOUN,명사,,writing in capital letters,,,The total market capitalization of Korea-listed companies has jumped 71 percent this year to 4-point-59 trillion U.S. dollars.,B2,5.8794,False,capitalisation
limousine,limousine,NOUN,명사,/ˌlɪməˈziːn/,large luxurious car; usually driven by a chauffeur,,,"Ahead of U.S. President Donald Trump's visit to China next week, his armored limousine and motorcade SUVs have been spotted in Beijing.",B2,5.8013,False,limo
bulletproof,bulletproof,NOUN,명사,/bʊl.ɪtpɹuːf/,make bulletproof,,bulletproof the car,"The custom-built Cadillac is designed to withstand bullets and explosions, and is equipped with bulletproof glass and advanced security systems, earning its nickname, the ""White House on wheels.",B2,5.7496,False,unassailable|unshakable|watertight
