word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
naphtha,naphtha,NOUN,명사,/ˈnæfθə/,any of various volatile flammable liquid hydrocarbon mixtures; used chiefly as solvents,,,"He added that the government's supplementary budget bill, currently under review at the National Assembly, includes subsidies for crude oil and naphtha suppliers to prevent even higher costs being passed on to consumers.",C1,6.8697,False,
handset,handset,NOUN,명사,,telephone set with the mouthpiece and earpiece mounted on a single handle,,,"Samsung's mobile and smartphone divisions also contributed to the bottom line, bolstered by the recent launch of Samsung's flagship AI-integrated handset series earlier this year.",B2,5.9318,False,French telephone
baseless,baseless,ADV,부사,/ˈbeɪsləs/,without a basis in reason or fact,,baseless gossip,"Iran dismissed U.S. threats as baseless, vowing to continue its attacks.",B2,5.9101,False,groundless|idle|unfounded|unwarranted|wild
reiterated,reiterate,VERB,동사,,"to say, state, or perform again",,She kept reiterating her request,"As the president reiterated that the government's extra budget was organized with surplus tax revenues,... the ruling Democratic Party leader Jung Chung-rae asked for support for its swift approval.",B2,5.8697,False,ingeminate|iterate|repeat|restate|retell
ultimatum,ultimatum,NOUN,명사,/ˌʌl.tɪˈmeɪ.təm/,a final peremptory demand,,,"1. 
Donald Trump has issued a stark ultimatum to Iran, setting a final deadline with less than a day now remaining.",B2,5.7496,False,
bolstered,bolster,VERB,동사,,a pillow that is often put across a bed underneath the regular pillows,,bolster morale,"Samsung's mobile and smartphone divisions also contributed to the bottom line, bolstered by the recent launch of Samsung's flagship AI-integrated handset series earlier this year.",B2,5.6904,False,bolster up|long pillow|pad
ceasefire,ceasefire,NOUN,명사,,"In warfare, an agreed end to hostilities for a specific purpose. (Typically only temporary).",,The rebels agreed to a ceasefire while the peace talks were underway.,"Iran has rejected a U.S.-backed 45-day temporary ceasefire proposal, instead calling for a permanent end to the conflict.",B2,5.6799,True,
issuance,issuance,NOUN,명사,,the act of providing an item for general use or for official purposes (usually in quantity),,a new issue of stamps,"This is in line with government guidance following the issuance of a resource security crisis alert at the ""Caution"" level, as global supply disruptions continue.
 
5.
Samsung Electronics' first-quarter profit beat its total for all of last year.",B2,5.6596,False,issue|issuing
supplementary,supplementary,ADJ,형용사,,functioning in a supporting capacity,,the main library and its auxiliary branches,"Lee said he expects dialogue and coordination across the aisle for the ""war-response"" supplementary budget,... worth 26-trillion won, or 17-billion U.S. dollars,... which includes cash assistance for the bottom 70-percent of the income bracket.",B2,5.6402,False,auxiliary|subsidiary|supplemental
surpassed,surpass,VERB,동사,/sɚˈpæs/,distinguish oneself,,She excelled in math,"The average price of gasoline in Seoul has surpassed two-thousand won, or one dollar 32 cents, per liter due to the effects of the ongoing war in the Middle East.",B2,5.6308,False,exceed|excel|go by|go past|outdo|outgo|outmatch|outperform|outstrip|pass|pass by|stand out|surmount|transcend|travel by
