word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
refiners,refiner,NOUN,명사,,one whose work is to refine a specific thing,,he was a sugar refiner,"The maximum prices are calculated based on refiners' pre-Middle East conflict supply prices, adjusted by international oil price fluctuation rates and added taxes.",C1,6.719,False,
greenlit,greenlit,VERB,동사,,,,,"Netflix has officially greenlit a sequel to its record-breaking animated hit, ""KPop Demon Hunters.",C1,6.6904,False,
sternly,sternly,ADV,부사,,with sternness; in a severe manner,,"`No,' she said sternly","The ministry added the government will respond firmly and sternly to any unjust claims by Japan regarding Dokdo.
 
4.",C1,6.4101,False,severely
islets,islet,NOUN,명사,/ˈaɪ.lət/,a small island,,,The Foreign Ministry says it will respond firmly to Japan’s latest territorial claim of the Korean islets of Dokdo.,C1,6.2403,False,isle
liberalization,liberalization,NOUN,명사,,the act of making less strict,,,"Beginning midnight on Friday, it is the first such measure in nearly 30 years since the full liberalization of oil prices in 1997.",C1,6.1599,False,liberalisation|relaxation
fluctuations,fluctuation,NOUN,명사,/flʌktʃuːˈeɪʃən/,a wave motion,,the fluctuations of the sea,It usually takes two to three weeks for fluctuations in international oil prices to be reflected at domestic gas stations.,C1,6.1101,True,variation|wavering
animated,animate,VERB,동사,,heighten or intensify,,These paintings exalt the imagination,"Netflix has officially greenlit a sequel to its record-breaking animated hit, ""KPop Demon Hunters.",B2,5.8601,False,animise|animize|enliven|exalt|inspire|invigorate|liven|liven up|quicken|reanimate|recreate|renovate|repair|revive|revivify
weekdays,weekday,NOUN,명사,,any day except Sunday (and sometimes except Saturday),,,"Moving to weather forecast,
We'll see a similar weather pattern through the weekend as the weekdays with wide gaps in readings, with more cloud coverage.",B2,5.6904,False,weekday
geographically,geographically,ADV,부사,,with respect to geography,,they are geographically closer to the center of town,"In response, South Korea's Foreign Ministry said Dokdo is clearly South Korea’s inherent territory historically, geographically, and under international law.",B2,5.6498,False,
surpassing,surpass,VERB,동사,,distinguish oneself,,She excelled in math,"The original film has already made history as Netflix’s most-watched movie ever, surpassing 500 million global views.",B2,5.6308,False,exceed|excel|go by|go past|outdo|outgo|outmatch|outperform|outstrip|pass|pass by|stand out|surmount|transcend|travel by
unjust,unjust,ADJ,형용사,,not fair; marked by injustice or partiality or deception,,used unfair methods,"The ministry added the government will respond firmly and sternly to any unjust claims by Japan regarding Dokdo.
 
4.",B2,5.5702,False,inequitable|unfair
taxes,taxis,NOUN,명사,/ˈtæksɪs/,a locomotor response toward or away from an external stimulus by a motile (and usually simple) organism,,,"The maximum prices are calculated based on refiners' pre-Middle East conflict supply prices, adjusted by international oil price fluctuation rates and added taxes.",B2,5.5607,False,cab|hack|taxi|taxicab
liter,liter,NOUN,명사,/ˈliː.tə/,"a metric unit of capacity, formerly defined as the volume of one kilogram of pure water under standard conditions; now equal to 1,000 cubic centimeters (or approximately 1.75 pints)",,You should be able to fill four cups with one litre of water.,"Regular gasoline is capped at 1,724 won per liter, automotive diesel at 1,713 won per liter, and household kerosene at 1,320 won per liter.",B2,5.5406,False,cubic decimeter|cubic decimetre|l|litre
breakout,breakout,NOUN,명사,,an escape from jail,,the breakout was carefully planned,"Its breakout track, ""Golden,"" also dominated the music world, reaching number one on the Billboard Hot 100.",B2,5.51,False,break|gaolbreak|jailbreak|prison-breaking|prisonbreak
refineries,refinery,NOUN,명사,,an industrial plant for purifying a crude substance,,,"The system, sets upper limits on the wholesale supply prices that refineries can charge to gas stations and distributors.",B2,5.51,False,refinery
administered,administer,VERB,동사,/ədˈmɪnɪstɚ/,work in an administrative capacity; supervise or be in charge of,,administer a program,"Dokdo is currently administered by South Korea, with a permanent police presence on the islets.",B2,5.4597,False,administrate|allot|deal|deal out|dish out|dispense|distribute|dole out|lot|mete out|parcel out|shell out
precipitation,precipitation,NOUN,명사,,the quantity of water falling to earth at a specific place within a specified period of time,,the storm brought several inches of precipitation,"Next week, temperatures are expected to stay close to seasonal norms, bringing typical mid-March spring weather with more precipitation in the forecast on Wednesday.",B2,5.3595,False,downfall
spokesperson,spokesperson,NOUN,명사,,an advocate who represents someone else's policy or purpose,,the meeting was attended by spokespersons for all the major organs of government,"In a written briefing on Friday, Blue House spokesperson Kang Yu-jung said Lee will sit down with Indonesian President {프라보워 수비안토}Prabowo Subianto on April 1st for talks on advancing their Special Strategic Partnership.",B2,5.3595,False,interpreter|representative|voice
