word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
naphtha,naphtha,NOUN,명사,/ˈnæfθə/,any of various volatile flammable liquid hydrocarbon mixtures; used chiefly as solvents,,,"The chief adviser added that supply chain uncertainties would last for a while, vowing to continue looking for alternative supplies of oil and naphtha.",C1,6.8697,False,
redeployed,redeploy,VERB,동사,,deploy anew,,The U.S. must redeploy their troops in the Middle East,"For Seoul, the concern has been over the notion of strategic flexibility – 
the ability for U.S. Forces Korea to be redeployed in other contingencies – 
and extended deterrence – 
America's nuclear umbrella against North Korea's security threats.",C1,6.6498,False,
northernmost,northernmost,ADJ,형용사,,situated farthest north,,Alaska is our northernmost state,"#5
South Korea on Friday resumed its tourist rail service to and from the country's northernmost Dorasan Station, close to the DMZ, after a suspension of around six and a half years.",C1,6.2798,False,northmost
islets,islet,NOUN,명사,/ˈaɪ.lət/,a small island,,,"#3
Seoul on Thursday protested Tokyo's latest claim that the Korean islets of Dokdo are Japanese territory.",C1,6.2403,False,isle
unease,unease,NOUN,명사,,physical discomfort (as mild sickness or depression),,,"As unease grows among U.S. allies 
over the reliability of Washington’s security commitments under President Donald Trump, 
Stephens acknowledges that such issues should be tackled 
through much-needed dialogue and consultations.",C1,6.2197,False,disquiet|malaise|uneasiness
deterrence,deterrence,NOUN,명사,,a negative motivational influence,,,"For Seoul, the concern has been over the notion of strategic flexibility – 
the ability for U.S. Forces Korea to be redeployed in other contingencies – 
and extended deterrence – 
America's nuclear umbrella against North Korea's security threats.",C1,6.0101,False,determent|disincentive|intimidation
hoon,hoon,NOUN,명사,,A worthless person; a hooligan or lout.,,,"The Ministry of Foreign Affairs said Kim Sang-hoon, Director-General for Asian and Pacific Affairs, summoned the Japanese Embassy's Deputy Chief of Mission Hirotaka Matsuo to convey Seoul’s protest.",C1,6.0101,False,
resumption,resumption,NOUN,명사,,beginning again,,,"After serving as a tourist destination, it closed in late 2019 due to COVID-19, until this Friday marked the full resumption of regular tourist rail service.",B2,5.9101,False,recommencement
waterways,waterway,NOUN,명사,,a navigable body of water,,,The goal is to find a diplomatic middle ground to a war that has claimed thousands of lives and disrupted vital waterways in the Strait of Hormuz.,B2,5.821,False,watercourse
provocations,provocation,NOUN,명사,/ˌpɹɒvəˈkeɪʃən/,unfriendly behavior that causes anger or resentment,,,"Spokesperson Park Il said unjust claims by Japan have no effect whatsoever on Korea’s sovereignty over Dokdo, and that Seoul will respond firmly to any provocations by Japan regarding the islets.",B2,5.8097,False,aggravation|incitation|incitement|irritation
unfounded,unfounded,ADJ,형용사,,without a basis in reason or fact,,baseless gossip,"Japan’s 2026 Diplomatic Bluebook, released on Friday, repeated its unfounded claim that Dokdo is ""an inherent part of Japan’s territory, both in light of historical facts and under international law.”",B2,5.7696,False,baseless|groundless|idle|unwarranted|wild
ceasefire,ceasefire,NOUN,명사,,"In warfare, an agreed end to hostilities for a specific purpose. (Typically only temporary).",,The rebels agreed to a ceasefire while the peace talks were underway.,"#2
National Security Advisor Wi Sung-lac says the passage of ships is still not guaranteed in the Strait of Hormuz despite the ceasefire between the U.S. and Iran.",B2,5.6799,True,
checkpoints,checkpoint,NOUN,명사,,a place (as at a frontier) where travellers are stopped for inspection and clearance,,The travellers were stopped at the checkpoint.,"The main road leading to Islamabad’s heavily fortified Red Zone, a home to key government buildings and diplomatic missions, has been blocked, with military personnel deployed and checkpoints set up throughout the area.",B2,5.6108,False,
fortified,fortified,ADJ,형용사,/ˈfɔːtɪfaɪd/,make strong or stronger,,This exercise will strengthen your upper body,"The main road leading to Islamabad’s heavily fortified Red Zone, a home to key government buildings and diplomatic missions, has been blocked, with military personnel deployed and checkpoints set up throughout the area.",B2,5.5702,False,arm|beef up|build up|fort|fortify|gird|lace|spike|strengthen
unjust,unjust,ADJ,형용사,/ʌnˈdʒʌst/,not fair; marked by injustice or partiality or deception,,used unfair methods,"Spokesperson Park Il said unjust claims by Japan have no effect whatsoever on Korea’s sovereignty over Dokdo, and that Seoul will respond firmly to any provocations by Japan regarding the islets.",B2,5.5702,False,inequitable|unfair
contingencies,contingency,NOUN,명사,,a possible event or occurrence or result,,,"For Seoul, the concern has been over the notion of strategic flexibility – 
the ability for U.S. Forces Korea to be redeployed in other contingencies – 
and extended deterrence – 
America's nuclear umbrella against North Korea's security threats.",B2,5.5607,True,contingence|eventuality
envoys,envoy,NOUN,명사,/ˈɛn.vɔɪ/,a diplomat having less authority than an ambassador,,,"The White House has confirmed that a U.S. delegation, led by Vice President J.D. Vance alongside special envoys Jared Kushner and Steve Witkoff, is scheduled to arrive on Friday evening.",B2,5.52,False,emissary|envoi|envoy extraordinary|minister plenipotentiary
chilly,chilly,ADJ,형용사,,very hot and finely tapering pepper of special pungency,,,"However, it could feel a bit chilly in the early mornings and evenings with a big day-to-night temperature difference of around 15 degrees, so you might want to dress in layers.",B2,5.5003,False,chile|chili|chili pepper|chilli|parky
tightened,tighten,VERB,동사,/ˈtaɪ.tən/,make tight or tighter,,Tighten the wire,"According to foreign media correspondents in the region, security has been tightened across the city.",B2,5.4895,False,constrain|fasten|reduce|stiffen|tighten up
truce,truce,NOUN,명사,/tɹuːs/,a state of peace agreed to between opponents so they can discuss peace terms,,,"Speaking to reporters on Friday, Wi said the number of ships that have passed through the strait does not seem to have significantly increased following the agreed-upon two-week truce compared to before the war.",B2,5.4802,False,armistice|cease-fire
summoned,summon,VERB,동사,/ˈsʌmən/,"call in an official matter, such as to attend court",,,"The Ministry of Foreign Affairs said Kim Sang-hoon, Director-General for Asian and Pacific Affairs, summoned the Japanese Embassy's Deputy Chief of Mission Hirotaka Matsuo to convey Seoul’s protest.",B2,5.4498,False,cite|come up|marshal|mobilise|mobilize|muster|muster up|rally|summons
disrupted,disrupt,VERB,동사,/dɪsˈɹʌpt/,make a break in,,We interrupt the program for the following messages,The goal is to find a diplomatic middle ground to a war that has claimed thousands of lives and disrupted vital waterways in the Strait of Hormuz.,B2,5.4101,False,break up|cut off|interrupt
strait,strait,NOUN,명사,/stɹeɪt/,a narrow channel of the sea joining two larger bodies of water,,The Strait of Gibraltar,"Speaking to reporters on Friday, Wi said the number of ships that have passed through the strait does not seem to have significantly increased following the agreed-upon two-week truce compared to before the war.",B2,5.4001,False,pass|sound|straits
daytime,daytime,ADJ,형용사,,the time after sunrise and before sunset while it is light outside,,the dawn turned night into day,"On Sunday, daytime temperatures will climb quite a bit with Seoul reaching up to 23 degrees Celsius.",B2,5.3401,False,day|daylight
navigate,navigate,VERB,동사,,travel on water propelled by wind or by other means,,The QE2 will sail to Southampton tomorrow,"#4
Seoul and Washington should reinforce dialogue and coordination, 
as the allies navigate a time of uncertainty.",B2,5.3197,False,pilot|sail|voyage
reinforce,reinforce,VERB,동사,/ˌɹiːɪnˈfɔː(ɹ)s/,make stronger,,he reinforced the concrete,"#4
Seoul and Washington should reinforce dialogue and coordination, 
as the allies navigate a time of uncertainty.",B2,5.3197,False,reenforce|reward
neighbour,neighbour,NOUN,명사,/ˈneɪbə/,a person who lives (or is located) near another,,My neighbour has two noisy cats.,"As he entered the building, Matsuo did not respond to reporters’ questions, including why Japan claims Dokdo as its territory while describing South Korea as an important neighbour in the Diplomatic Bluebook, and whether Tokyo intends to withdraw the claim.",B2,5.3098,False,neighbor
