word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
denuclearization,denuclearization,NOUN,명사,,,,,"The declaration signed in 2018 by then-President Moon Jae-in and 
North Korea's Kim Jong-un includes pledges of denuclearization 
and a formal end to the Korean War.",C1,6.8386,False,
guardrails,guardrail,NOUN,명사,,a railing placed alongside a stairway or road for safety,,,"When the president asked about some of the malfunctions of 
Google Gemini, Hassabis noted the importance of setting ""guardrails.",C1,6.5498,False,safety rail
reaffirmed,reaffirm,VERB,동사,/ɹiːəˈfɜː(ɹ)m/,affirm once again,,He reaffirmed his faith in the church,"In a message to mark the eighth anniversary of the Panmunjom Declaration on Monday, he reaffirmed his administration's principles against acts of hostility including unification through absorption.",C1,6.1701,False,
hoon,hoon,NOUN,명사,,A worthless person; a hooligan or lout.,,,Welcome to Arirang News This is Park Kee hoon,C1,6.0101,False,
injured,injure,VERB,동사,/ˈɪndʒə/,cause injuries or bodily harm to,,,"Lebanon's Ministry of Health said Israeli strikes on the country on Sunday killed 14 people, including two children and two women, and injured 37.",B2,5.7305,False,bruise|hurt|offend|spite|wound
malfunctions,malfunction,NOUN,명사,,a failure to function normally,,,"When the president asked about some of the malfunctions of 
Google Gemini, Hassabis noted the importance of setting ""guardrails.",B2,5.71,False,misfunction
bolster,bolster,VERB,동사,/ˈbəʊlstə/,a pillow that is often put across a bed underneath the regular pillows,,,"That being said the Culture Ministry and the Korea Tourism Organization 
are seeking to bolster tourism within national borders.",B2,5.6904,False,bolster up|long pillow|pad
ceasefire,ceasefire,NOUN,명사,,"In warfare, an agreed end to hostilities for a specific purpose. (Typically only temporary).",,The rebels agreed to a ceasefire while the peace talks were underway.,"During a visit to Russia on Monday, Iran's Foreign Minister Abbas Araghchi criticized the U.S. over the collapse of ceasefire talks in Islamabad, 
saying that despite progress in negotiations, previous talks failed 
because of what he described as Washington's approach with excessive demands.",B2,5.6799,True,
unification,unification,NOUN,명사,,an occurrence that involves the production of a union,,,"In a message to mark the eighth anniversary of the Panmunjom Declaration on Monday, he reaffirmed his administration's principles against acts of hostility including unification through absorption.",B2,5.6402,False,conjugation|fusion|jointure|merger|union|uniting
designated,designate,VERB,동사,/ˈdɛzɪɡ.neɪt/,assign a name or title to,,to designate the boundaries of a country,"This Friday, May First, is Labor Day and the Lee administration has officially designated it as a public holiday.",B2,5.6308,False,assign|delegate|denominate|depute|destine|doom|fate|indicate|intend|point|show|specify
surpassed,surpass,VERB,동사,/sɚˈpæs/,distinguish oneself,,She excelled in math,"The total market cap of Korean stock markets for the first time surpassed 6,000 trillion won, or around 4-point-zero-8 trillion U.S. dollars.",B2,5.6308,False,exceed|excel|go by|go past|outdo|outgo|outmatch|outperform|outstrip|pass|pass by|stand out|surmount|transcend|travel by
proactive,proactive,ADJ,형용사,,descriptive of any event or stimulus or process that has an effect on events or stimuli or processes that occur subsequently,,proactive inhibition,President Lee Jae Myung says the Seoul will take proactive steps to restore cross-border trust and to promote peace on the peninsula.,B2,5.5901,False,
hostility,hostility,NOUN,명사,/hɒˈstɪlɪti/,a hostile (very unfriendly) disposition,,he could not conceal his hostility,"In a message to mark the eighth anniversary of the Panmunjom Declaration on Monday, he reaffirmed his administration's principles against acts of hostility including unification through absorption.",B2,5.3904,False,aggression|antagonism|enmity|ill will
criticized,criticize,VERB,동사,/ˈkɹɪtɪsaɪz/,find fault with; express criticism of; point out real or perceived flaws,,The paper criticized the new movie,"During a visit to Russia on Monday, Iran's Foreign Minister Abbas Araghchi criticized the U.S. over the collapse of ceasefire talks in Islamabad, 
saying that despite progress in negotiations, previous talks failed 
because of what he described as Washington's approach with excessive demands.",B2,5.3696,False,criticise|knock|pick apart
absorption,absorption,NOUN,명사,/əbˈsɔːp.ʃn̩/,(chemistry) a process in which one substance permeates another; a fluid permeates or is dissolved by a liquid or solid,,,"In a message to mark the eighth anniversary of the Panmunjom Declaration on Monday, he reaffirmed his administration's principles against acts of hostility including unification through absorption.",B2,5.3401,False,assimilation|concentration|engrossment|immersion|soaking up
troops,troop,NOUN,명사,/tɹuːp/,a group of soldiers,,,"Hezbollah also launched a suicide drone attack Sunday, targeting Israeli troops stationed in southern Lebanon, which the Israeli military said killed a 19-year-old IDF soldier and wounded six others.",B2,5.3098,False,flock|parade|promenade|scout group|scout troop
evacuation,evacuation,NOUN,명사,,the act of removing the contents of something,,,"The artillery and aerial strikes came after Israel Defense Forces issued evacuation warnings for several villages in southern Lebanon, which the IDF claims targeted Hezbollah operatives and sites used to advance attacks against its soldiers.",B2,5.2596,True,elimination|emptying|excreting|excretion|voidance|voiding
restrictions,restriction,NOUN,명사,/ɹɪˈstɹɪkʃən/,a principle that limits the extent of something,,I am willing to accept certain restrictions on my movements,"This comes after Pakistan's Deputy Prime Minister and Foreign Minister Muhammad Ishaq Dar posted on X that traffic restrictions around the key negotiating site, Islamabad's Serena Hotel and the Red Zone had been lifted as of Sunday after around a week.",B2,5.2403,False,confinement|limitation
negotiating,negotiating,NOUN,명사,,discuss the terms of an arrangement,,They negotiated the sale of the house,"This comes after Pakistan's Deputy Prime Minister and Foreign Minister Muhammad Ishaq Dar posted on X that traffic restrictions around the key negotiating site, Islamabad's Serena Hotel and the Red Zone had been lifted as of Sunday after around a week.",B2,5.2197,False,negociate|negotiate|talk terms
negotiations,negotiation,NOUN,명사,/nɪˌɡəʊʃiˈeɪʃən/,a discussion intended to produce an agreement,,the buyout negotiation lasted several days,"There were no further negotiations in Islamabad over the weekend, 
raising concerns that the conflict could last longer than expected.",B2,5.2197,True,dialogue|talks
participants,participant,NOUN,명사,/pɑːˈtɪsɪpənt/,someone who takes part in an activity,,All participants must adhere to the rules of the competition.,"Accordingly, the so-called ""half-price vacation"" initiative is being expanded from the originally planned 100-thousand participants to 145-thousand.",B2,5.2197,False,player
trillion,trillion,NUM,,/ˈtɹɪljən/,a very large indefinite number (usually hyperbole),,there were millions of flies,"The total market cap of Korean stock markets for the first time surpassed 6,000 trillion won, or around 4-point-zero-8 trillion U.S. dollars.",B2,5.2097,False,1000000000000|billion|gazillion|jillion|million|one million million|one million million million|zillion
operatives,operative,NOUN,명사,/ˈɒpəɹətɪv/,a person secretly employed in espionage for a government,,,"The artillery and aerial strikes came after Israel Defense Forces issued evacuation warnings for several villages in southern Lebanon, which the IDF claims targeted Hezbollah operatives and sites used to advance attacks against its soldiers.",B2,5.1403,False,PI|intelligence agent|intelligence officer|private detective|private eye|private investigator|secret agent|shamus|sherlock|surgical
promotional,promotional,ADJ,형용사,/pɹəˈməʊʃənəl/,of or relating to serving as publicity,,promotional fares,"Separately, starting Thursday this week for one month 
the government will launch a promotional campaign titled 
""Zero Departure Burden"" to encourage eco-friendly travel 
using public transport.",B2,5.1302,False,
aerial,aerial,ADJ,형용사,/ˈɛː.ɹi.əl/,a pass to a receiver downfield from the passer,,,"The artillery and aerial strikes came after Israel Defense Forces issued evacuation warnings for several villages in southern Lebanon, which the IDF claims targeted Hezbollah operatives and sites used to advance attacks against its soldiers.",B2,5.0899,False,aeriform|aery|airy|antenna|ethereal|forward pass|transmitting aerial
artillery,artillery,NOUN,명사,/ɑːˈtɪləɹi/,large but transportable armament,,,"The artillery and aerial strikes came after Israel Defense Forces issued evacuation warnings for several villages in southern Lebanon, which the IDF claims targeted Hezbollah operatives and sites used to advance attacks against its soldiers.",B2,5.04,False,artillery unit|gun|heavy weapon|ordnance|weapon
entrepreneur,entrepreneur,NOUN,명사,/ˌɒn.tɹə.pɹəˈnɜː/,someone who organizes a business venture and assumes the risk for it,,,"Hosting the entrepreneur at the Blue House, President Lee threw him a question on whether AI will be used in a way that benefits humanity's welfare or in a way that harms it.",B2,5.0101,False,enterpriser
drone,drone,NOUN,명사,/dɹəʊn/,stingless male bee in a colony of social bees (especially honeybees) whose sole function is to mate with the queen,,,"Hezbollah also launched a suicide drone attack Sunday, targeting Israeli troops stationed in southern Lebanon, which the Israeli military said killed a 19-year-old IDF soldier and wounded six others.",B2,5.0,False,bourdon|dawdler|drone pipe|droning|laggard|lagger|monotone|pilotless aircraft|poke|radio-controlled aircraft|trailer
pledges,pledge,NOUN,명사,/plɛdʒ/,a deposit of personal property as security for a debt,,his saxophone was in pledge,"The declaration signed in 2018 by then-President Moon Jae-in and 
North Korea's Kim Jong-un includes pledges of denuclearization 
and a formal end to the Korean War.",B2,5.0,False,assurance|plight|toast
