word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
transplanter,transplanter,NOUN,명사,,a gardener who moves plants to new locations,,,"As rice-planting season gets underway in South Korea, the president operated a rice transplanter and observed a drone spraying pesticides over the fields.",C2,8.0,False,
chipmakers,chipmaker,NOUN,명사,,,,,"During Friday's session, foreign investors continued to take profits from major chipmakers.",C2,7.3904,False,
hynix,hynix,NOUN,명사,,,,,"Samsung Electronics and SK hynix both ended lower, while shares of LG Electronics and Hyundai Motor moved higher.",C2,7.1302,False,
seesawed,seesaw,VERB,동사,,a plaything consisting of a board balanced on a fulcrum; the board is ridden up and down by children at either end,,,"The index seesawed between gains and losses before falling as much as seven percent from the previous session during trading, triggering a sell-side sidecar at one point.",C1,6.5302,False,dandle board|teeter|teeter-totter|teeterboard|teetertotter|tilting board|totter
gainers,gainer,NOUN,명사,,a person who gains weight,,,"All of the gainers are part of the broader AI value chain,... including sectors tied to memory chips, energy, and semiconductor materials.",C1,6.4597,False,full gainer|weight gainer
sidecar,sidecar,NOUN,명사,,a cocktail made of orange liqueur with lemon juice and brandy,,,"The index seesawed between gains and losses before falling as much as seven percent from the previous session during trading, triggering a sell-side sidecar at one point.",C1,6.4597,False,
gridlock,gridlock,NOUN,명사,/ˈɡɹɪdˌlɒk/,a traffic jam so bad that no movement is possible,,,"President Trump praised the personal rapport he has built with his counterpart over the last decade, suggesting their chemistry has allowed them to bypass traditional diplomatic gridlock.",C1,6.2097,False,
soybeans,soybean,NOUN,명사,,a source of oil; used for forage and soil improvement and as food,,,"The U.S. leader said China has committed to major purchases of American goods, including a large order of Boeing aircraft and a significant increase in imports of U.S. agricultural products, specifically soybeans... while gradually opening parts of its economy to U.S. businesses.",B2,5.9101,False,Glycine max|soja|soja bean|soy|soya|soya bean|soybean plant
prefecture,prefecture,NOUN,명사,,the district administered by a prefect (as in France or Japan or the Roman Empire),,,The leaders last met in Takaichi's hometown of Nara prefecture in January.,B2,5.8297,False,
rapport,rapport,NOUN,명사,/ɹæˈpoʊɹ/,a relationship of mutual understanding or trust and agreement between people,,He always tried to maintain a rapport with his customers.,"President Trump praised the personal rapport he has built with his counterpart over the last decade, suggesting their chemistry has allowed them to bypass traditional diplomatic gridlock.",B2,5.8297,False,resonance
firsthand,firsthand,ADV,부사,,received directly from a source,,firsthand information,"President Lee wished farmers a successful harvest this year and expressed his gratitude for their hard work, saying he was able to see firsthand the tremendous effort they put in on the ground.",B2,5.7496,False,at first hand
pesticides,pesticide,NOUN,명사,,a chemical used to kill pests (as rodents or insects),,,"As rice-planting season gets underway in South Korea, the president operated a rice transplanter and observed a drone spraying pesticides over the fields.",B2,5.7496,False,pesticide
Celsius,celsius,NOUN,명사,,Swedish astronomer who devised the centigrade thermometer (1701-1744),,,"Moving to weather forecast,
Inland regions will continue to see big day-to-night temperature swings of around 15 degrees Celsius in many areas.",B2,5.71,False,Anders Celsius|Celsius
wreckage,wreckage,NOUN,명사,,the remaining parts of something that has been wrecked,,they searched the wreckage for signs of survivors,"A government investigation team examined the wreckage in Dubai, before it was stored at the South Korean Embassy in the UAE.
 
3.",B2,5.71,False,
characterized,characterize,VERB,동사,/ˈkæɹəktəɹaɪz/,describe or portray the character or the qualities or peculiarities of,,You can characterize his behavior as that of an egotist,Both leaders characterized the three-day visit as a fundamental shift in bilateral ties.,B2,5.6799,False,characterise|qualify
moored,moor,VERB,동사,/moː/,one of the Muslim people of north Africa; of mixed Arab and Berber descent; converted to Islam in the 8th century; conqueror of Spain in the 8th century,,"A cold, biting wind blew across the moor, and the travellers hastened their step.","The debris includes engine parts collected from the scene of the attack last week on HMM Namu, moored in waters off the UAE.",B2,5.6498,False,Moor|berth|moorland|tie up|wharf
noodles,noodle,NOUN,명사,,a ribbonlike strip of pasta,,,"He later shared a meal of noodles and traditional Korean rice wine {막걸리}makgeolli, with local residents.",B2,5.58,False,attic|bean|bonce|dome|noggin
Ozone,ozone,NOUN,명사,,a colorless gas (O3) soluble in alkalis and cold water; a strong oxidizing agent; can be produced by electric discharge in oxygen or by the action of ultraviolet radiation on oxygen in the stratosphere (where it acts as a screen for ultraviolet radiation),,,"Ozone concentrations are also expected to be ""bad"" in the capital area, Chungcheong-do, and Jeollabuk-do provinces.",B2,5.58,False,
blueprint,blueprint,NOUN,명사,/ˈbluːˌpɹɪnt/,something intended as a guide for making something else,,a blueprint for a house,South Korea's blueprint... for nuclear-powered submarines... as early as... the end of this month.,B2,5.52,False,design|draft|draught|pattern
pragmatic,pragmatic,ADJ,형용사,/pɹæɡˈmætɪk/,an imperial decree that becomes part of the fundamental law of the land,,,"""
In an interview with Fox News, Trump described President Xi as ""all business,"" noting a pragmatic commitment to economic coordination.",B2,5.51,False,hard-nosed|hardheaded|matter-of-fact|practical|pragmatic sanction|pragmatical
tariffs,tariff,NOUN,명사,/ˈtæɹəf/,a government tax on imports or exports,,they signed a treaty to lower duties on trade between their countries,"To manage these ongoing economic ties, the two sides have agreed to establish a new ""Board of Trade"" to handle disputes without immediately resorting to new tariffs.",B2,5.51,True,duty
semiconductor,semiconductor,NOUN,명사,,a substance as germanium or silicon whose electrical conductivity is intermediate between that of a metal and an insulator; its conductivity increases with temperature and in the presence of impurities,,,"All of the gainers are part of the broader AI value chain,... including sectors tied to memory chips, energy, and semiconductor materials.",B2,5.4698,False,semiconducting material|semiconductor device|semiconductor unit
fragments,fragment,NOUN,명사,/ˈfɹæɡmənt/,a piece broken off or cut off of something else,,a fragment of rock,The foreign ministry said Friday that the fragments were transported by air on Thursday following consultations with United Arab Emirates authorities.,B2,5.4498,False,break up|fragmentise|fragmentize|shard|sherd
benchmark,benchmark,ADJ,형용사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,Korea's benchmark KOSPI passed above the 8-thousand mark for the first time ever during trading on Friday.,B2,5.4001,True,bench mark
unidentified,unidentified,ADJ,형용사,,not yet identified,,an unidentified species,"2.
Debris from the unidentified aerial vehicle that struck a Korean-operated vessel near the Strait of Hormuz, has arrived in Seoul for detailed forensic analysis.",B2,5.3904,False,nameless|unknown|unnamed
heavyweights,heavyweight,NOUN,명사,,an amateur boxer who weighs no more than 201 pounds,,,"Unlike the previous rally led by the country's chip giants, Friday's gains were powered by a wider group of market heavyweights.",B2,5.3799,False,behemoth|colossus|giant|hulk|titan|whale
daytime,daytime,NOUN,명사,,the time after sunrise and before sunset while it is light outside,,the dawn turned night into day,"That means UV levels will be ""very high"" nationwide during the daytime.",B2,5.3401,False,day|daylight
counterpart,counterpart,NOUN,명사,/ˈkaʊntəˌpɑːt/,a person or thing having the same function or characteristics as another,,Those brass knobs and their hollow counterparts interlock perfectly,"President Trump praised the personal rapport he has built with his counterpart over the last decade, suggesting their chemistry has allowed them to bypass traditional diplomatic gridlock.",B2,5.3002,False,opposite number|similitude|twin|vis-a-vis
bilateral,bilateral,ADJ,형용사,/baɪˈlætəɹəl/,having identical parts on each side of an axis,,,Both leaders characterized the three-day visit as a fundamental shift in bilateral ties.,B2,5.2798,True,bilaterally symmetric|bilaterally symmetrical|isobilateral|two-sided
forensic,forensic,ADJ,형용사,/fəˈɹɛn.sɪk/,"of, relating to, or used in public debate or argument",,,"2.
Debris from the unidentified aerial vehicle that struck a Korean-operated vessel near the Strait of Hormuz, has arrived in Seoul for detailed forensic analysis.",B2,5.2503,False,
