word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
shipbuilders,shipbuilder,NOUN,명사,,a carpenter who helps build and launch wooden vessels,,,"Meeting with shipbuilders, he noted growing recognition of South Korea's shipbuilding industry on the global stage.",C1,6.6799,False,ship builder|shipwright
millimeters,millimeter,NOUN,명사,,a metric unit of length equal to one thousandth of a meter,,,"Meanwhile, brief showers are possible over the mountainous areas of Gangwon State through tonight, with around 5 millimeters of rain expected.",B2,5.8697,False,millimetre|mm
shipyard,shipyard,NOUN,명사,,a workplace where ships are built or repaired,,,"#4
Hitting the road on Wednesday to the country's southeastern city of Ulsan, President Lee Jae Myung toured a shipyard where LNG carriers are built.",B2,5.7305,False,
discrepancy,discrepancy,NOUN,명사,/dɪsˈkɹɛpənsi/,a difference between conflicting facts or claims or opinions,,a growing divergence of opinion,"He was looking for what the government can do to help, 
noting a great discrepancy during times of a boom and recession, 
which also affects the livelihoods of workers in the field.",B2,5.71,False,disagreement|divergence|variance|variant
conclusive,conclusive,ADJ,형용사,/kənˈklusɪv/,forming an end or termination; especially putting an end to doubt or question,,conclusive proof,"#2
National Security Advisor Wi Sung-lac says there's no conclusive evidence 
that drones struck the Korean-operated HMM Namu vessel in the Strait of Hormuz last week.",B2,5.699,False,
shipbuilding,shipbuilding,NOUN,명사,,the construction of ships,,,"Meeting with shipbuilders, he noted growing recognition of South Korea's shipbuilding industry on the global stage.",B2,5.6696,False,ship building
showcasing,showcasing,NOUN,명사,,"To display, demonstrate, show, or present.",,I think the demonstration really showcases the strengths of the software.,"After the session, President Lee toured an exhibition booth 
showcasing robots and cutting-edge technologies applied in the shipbuilding sector.",B2,5.6596,False,
mountainous,mountainous,ADJ,형용사,,having hills and crags,,hilly terrain,"Meanwhile, brief showers are possible over the mountainous areas of Gangwon State through tonight, with around 5 millimeters of rain expected.",B2,5.6198,False,cragged|craggy|hilly
livelihoods,livelihood,NOUN,명사,/ˈlaɪvlɪhʊd/,the financial means whereby one lives,,each child was expected to pay for their keep,"He was looking for what the government can do to help, 
noting a great discrepancy during times of a boom and recession, 
which also affects the livelihoods of workers in the field.",B2,5.58,False,bread and butter|keep|living|support|sustenance
competitiveness,competitiveness,NOUN,명사,/kəmˈpɛtɪtɪvnəs/,an aggressive willingness to compete,,the team was full of fight,High on the agenda was raising its competitiveness amid a fierce global race.,B2,5.5498,False,fight
tariffs,tariff,NOUN,명사,/ˈtæɹəf/,a government tax on imports or exports,,they signed a treaty to lower duties on trade between their countries,"As widely expected, Seoul's pledged 3-hundred-50-billion-dollar investment package in exchange for lower U.S. tariffs was among the key issues discussed.",B2,5.51,True,duty
semiconductors,semiconductor,NOUN,명사,,a substance as germanium or silicon whose electrical conductivity is intermediate between that of a metal and an insulator; its conductivity increases with temperature and in the presence of impurities,,,"On Wednesday, the state-run think tank released its May economic trends report, in which it evaluated that the Korean economy has indeed been showing a recovery trend due to exports growing at a high rate, led by semiconductors.",B2,5.4698,False,semiconducting material|semiconductor device|semiconductor unit
backdrop,backdrop,NOUN,명사,/ˈbæk.dɹɒp/,scenery hung at back of stage,,,"Against this backdrop, President Lee Jae Myung met with senior officials from both countries at the Blue House.",B2,5.4202,False,backcloth|background
unidentified,unidentified,ADJ,형용사,,not yet identified,,an unidentified species,"He added that authorities are considering multiple possibilities regarding the unidentified flying objects, including missiles.",B2,5.3904,False,nameless|unknown|unnamed
southeastern,southeastern,ADJ,형용사,,situated in or oriented toward the southeast,,The southeastern part of the country is the most affluent.,"#4
Hitting the road on Wednesday to the country's southeastern city of Ulsan, President Lee Jae Myung toured a shipyard where LNG carriers are built.",B2,5.3401,False,southeast|southeasterly
condemned,condemn,VERB,동사,/kənˈdɛm/,express strong disapproval of,,We condemn the racism in South Africa,"This comes after the UAE's foreign ministry on Monday condemned the incident as a ""terrorist drone attack.",B2,5.2798,False,decry|doom|excoriate|objurgate|reprobate|sentence
dispatches,dispatch,NOUN,명사,/dəˈspætʃ/,an official report (usually sent in haste),,,"According to Ahn, possible forms of support could include expressions of political backing, personnel dispatches, intelligence sharing, 
and military asset assistance.",B2,5.2403,False,communique|despatch|expedition|expeditiousness|send off|shipment
